f1_avg_bitrate,f2_avg_bitrate,diff_avg_bitrate,ratio_avg_bitrate,jaccard_unique_artists,jaccard_unique_albums,f1_generic_filename_score,f2_generic_filename_score,diff_generic_filename_score,f1_generic_title_score,f2_generic_title_score,diff_generic_title_score,f1_has_art,f2_has_art,both_has_art,art_hashes_match,comp_file_hash_similarity,comp_file_size_similarity,comp_filename_similarity,comp_title_similarity,comp_album_similarity,comp_artist_similarity,comp_albumartist_similarity,comp_folder_name_similarity,comp_album_art_hash_similarity,comp_duration_similarity,comp_is_identical_by_hash,comp_avg_add_meta_similarity,comp_count_high_add_meta_similarity,target_label,label_source,folder1_path_id,folder2_path_id
320.0,128.0,192.0,0.4,0.0,0.0,0.416959409862627,0.8534650546662002,0.4365056448035732,0.31644553061421565,0.8788867414094268,0.5624412107952111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\עמיר בניון\עמיר בניון שירי ארץ אהבה\עמיר בניון - שירי ארץ-אהבה,D:\בעלי תשובה\סיני תור
128.0,128.0,0.0,1.0,0.0,0.0,0.6606431894230039,0.4028413437474495,0.2578018456755544,0.8222222222222222,0.2725157489002033,0.5497064733220189,0.0,0.0,0.0,0.0,0.0,0.7670222198567683,0.3976623133590945,0.14249469191894373,0.0,0.31374542124542126,0.0,0.21052631578947367,0.0,0.5689026591106262,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\המדרגות\המדרגות חדש,D:\בעלי תשובה\מאיר בנאי\שמע קולי
128.0,96.0,32.0,0.75,0.0,0.0,0.2941560623287137,0.24974139732911663,0.04441466499959709,0.0,0.24974139732911663,0.24974139732911663,0.0,0.0,0.0,0.0,0.0,0.5730915166430247,0.4463163667524722,0.0,0.0,0.0,0.0,0.11764705882352944,0.0,0.5607701042414014,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\עדי רן\אל תכה בסלע,D:\בעלי תשובה\קול אחי\השקיפה
128.0,166.4,38.400000000000006,0.7692307692307692,0.0,0.0,0.6387530961627489,0.2594066150567698,0.37934648110597907,0.2787580723284634,0.2594066150567698,0.019351457271693573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\ישראל דגן\עדיין יש תקווה,D:\בעלי תשובה\עדי רן\עדי רן - גלגל של הצלה
128.0,128.0,0.0,1.0,0.0,0.0,0.3462975584756755,0.40024241465807686,0.05394485618240136,0.3462975584756755,0.29184619831127967,0.054451360164395834,0.0,0.0,0.0,0.0,0.0,0.5330552684996605,0.5033902973531457,0.268782428355142,0.0,0.0,0.0,0.25,0.0,0.3262200615903173,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\נפשי החזקה,D:\בעלי תשובה\אלטרנטיבי\להקת המדרגות-בפתח הדלת
128.0,128.0,0.0,1.0,0.0,1.0,0.25729658680382567,1.0,0.7427034131961743,0.25645829152593796,1.0,0.7435417084740621,0.0,0.0,0.0,0.0,0.0,0.6718598756673576,0.21538647364526825,0.10341614525825053,0.0,0.0,0.0,0.3529411764705882,0.0,0.4299858827852644,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\צבי זלבסקי\פה ושם אני רוקד,D:\בעלי תשובה\אודי דוידי\אודי דוידי דבר אליו
128.0,128.0,0.0,1.0,0.0,1.0,0.3409729108296054,0.27179654705633965,0.06917636377326575,0.3409729108296054,0.27179654705633965,0.06917636377326575,0.0,0.0,0.0,0.0,0.0,0.3396515555916713,0.45114825661499147,0.26263301620502477,0.0,0.0,0.0,0.16666666666666663,0.0,0.20064407891833674,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\דגן חתונות\משה אונו,D:\בעלי תשובה\יהודה גלאנץ\נעלה
128.0,32.0,96.0,0.25,0.0,0.0,0.6499881692003374,0.0,0.6499881692003374,0.6499881692003374,0.0,0.6499881692003374,0.0,0.0,0.0,0.0,0.0,0.2169965334283659,0.3178049372902314,0.1132373373752684,0.0,0.0,0.0,0.2068965517241379,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\לכבוד רשב'י,D:\בעלי תשובה\ארז משה דורון\034 אש רוח מים עפר
32.0,128.0,96.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14722269048009903,0.21999999999999997,0.033333333333333326,0.0,0.0,0.0,0.07999999999999996,0.0,0.2711100329936712,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\000[066] כסף,D:\בעלי תשובה\רונן  חזיזה\שמחה של מצווה
128.0,128.0,0.0,1.0,0.0,1.0,0.3569665526970235,0.6606431894230039,0.30367663672598044,0.2755814301892734,0.8222222222222222,0.5466407920329488,0.0,0.0,0.0,0.0,0.0,0.6936572531679384,0.38328847125304755,0.1419981454616592,0.0,0.0,0.0,0.23529411764705888,0.0,0.5545165745543106,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יהודה גלאנץ\פיונרו,D:\בעלי תשובה\המדרגות\המדרגות חדש
128.0,128.0,0.0,1.0,0.0,0.0,0.2859762415131112,0.3569665526970235,0.0709903111839123,1.0,0.2755814301892734,0.7244185698107266,1.0,0.0,0.0,0.0,0.0,0.593743694769101,0.39994394714407505,0.13649520197575118,0.0,0.0,0.0,0.4285714285714286,0.0,0.3973174183262226,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\עדי רן\התבוננות,D:\בעלי תשובה\יהודה גלאנץ\פיונרו
320.0,320.0,0.0,1.0,0.0,0.0,0.269820031736722,0.21162859691843153,0.05819143481829045,0.269820031736722,1.0,0.730179968263278,0.0,0.0,0.0,0.0,0.0,0.5622817005656752,0.4578395229059366,0.10941674190337292,0.0,0.0,0.0,0.09090909090909094,0.0,0.3972824758884812,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\חיים דוד סרצ'יק\היום,D:\בעלי תשובה\שולי רנד\שולי רנד בקיסריה 2
320.0,128.0,192.0,0.4,0.0,0.0,0.45042736031577224,0.2844109435360347,0.16601641677973755,0.45042736031577224,0.2844109435360347,0.16601641677973755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\יאיר כלב\הרב יאיר כלב ולהקת א גרויסע מציאה\עצם הנשמה,D:\בעלי תשובה\אודי דוידי\אודי דוידי - בן אהוב
128.0,128.0,0.0,1.0,0.0,0.0,0.39919417184261435,0.26167062689250503,0.13752354495010932,0.25183269050770285,0.26167062689250503,0.009837936384802182,0.0,0.0,0.0,0.0,0.0,0.7099526353245594,0.47487733398882237,0.29024055987906366,0.0,0.0,0.0,0.19999999999999996,0.0,0.48650424525263664,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\מיקי רוזנבאום\פסיפס-2,D:\בעלי תשובה\קול אחי\בני
128.0,128.0,0.0,1.0,0.0,0.0,0.2755814301892734,0.4028413437474495,0.12725991355817612,0.2755814301892734,0.2725157489002033,0.003065681289070088,0.0,0.0,0.0,0.0,0.0,0.6795625185103812,0.57047310606289,0.27626707375273807,0.0,0.0,0.0,0.0,0.0,0.46645567902522844,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יהודה גלאנץ\Phinar,D:\בעלי תשובה\מאיר בנאי\שמע קולי
128.0,128.0,0.0,1.0,0.0,0.0,0.6974116257476615,1.0,0.30258837425233853,0.6974116257476615,0.2601616418210846,0.4372499839265769,0.0,0.0,0.0,0.0,0.0,0.5677892331921295,0.20000377660877433,0.25936743565270215,0.0,0.0,0.0,0.2857142857142857,0.0,0.3266777010349686,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\חיות  הקודש,D:\בעלי תשובה\נקודה טובה
160.0,131.04761904761904,28.952380952380963,0.819047619047619,0.0,0.0,0.3975689808523364,0.24481103003147509,0.1527579508208613,0.3975689808523364,0.21175375144557793,0.18581522940675846,0.0,0.0,0.0,0.0,0.0,0.3954967907579234,0.39263024362446053,0.0741622889241937,0.0,0.09045408044590784,0.0,0.375,0.0,0.08023118295968086,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\דגן חתונות\משה כליל,D:\בעלי תשובה\שולי רנד\שולי רנד
320.0,98.9090909090909,221.0909090909091,0.3090909090909091,0.0,0.0,0.2328732027030505,0.2270135150184752,0.005859687684575315,0.23477009369085064,0.2270135150184752,0.007756578672375447,0.0,0.0,0.0,0.0,0.0,0.1028109751733345,0.43683162904258244,0.2282994670933828,0.0,0.0,0.0,0.04347826086956519,0.0,0.5493373629651294,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\צמאה - אומנים שרים את ניגוני הרבי מילובביץ,D:\בעלי תשובה\יצחק פוקס\פוקס
128.0,128.0,0.0,1.0,0.0,0.0,0.2873753124937582,0.26316833264670075,0.02420697984705744,0.2873753124937582,0.26316833264670075,0.02420697984705744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\אברהם אבוטבול\בית הקדושה,D:\בעלי תשובה\ירמיהו\כנגן המנגן
160.0,128.0,32.0,0.8,0.0,1.0,0.22423017210857654,1.0,0.7757698278914235,0.22423017210857654,1.0,0.7757698278914235,0.0,0.0,0.0,0.0,0.0,0.4833984892406784,0.1979981077149009,0.08948828741142648,0.0,0.0,0.0,0.30000000000000004,0.0,0.2566911825292795,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\מים 1,D:\בעלי תשובה\ברלינגר\משה לוי והלויים
128.0,128.0,0.0,1.0,0.0,0.0,0.2026569618223385,0.21394797205483929,0.011291010232500787,0.2026569618223385,0.32470163567732774,0.12204467385498924,0.0,0.0,0.0,0.0,0.0,0.41175831232174986,0.46948137518078426,0.24788233209285837,0.0,0.0,0.0,0.2222222222222222,0.0,0.19437414767118705,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\להבה,D:\בעלי תשובה\ישראל דגן\תנו לי את לבכם
128.0,128.0,0.0,1.0,0.0,1.0,1.0,0.4395813988062998,0.5604186011937002,1.0,0.4395813988062998,0.5604186011937002,0.0,0.0,0.0,0.0,0.0,0.557533174501248,0.15665356067421926,0.05119713047632959,0.0,0.0,0.0,0.3703703703703704,0.0,0.3364878423653142,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ברלינגר\משה לוי והלויים,D:\בעלי תשובה\ישראל דגן\ראש השנה שלי
128.0,128.0,0.0,1.0,0.0,0.0,0.2873753124937582,0.8181818181818182,0.53080650568806,0.2873753124937582,0.0,0.2873753124937582,0.0,0.0,0.0,0.0,0.0,0.55301028331844,0.2273612848135504,0.013986013986013986,0.0,0.0202020202020202,0.0,0.14814814814814814,0.0,0.25999388632496695,0.0,0.5454545454545454,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אברהם אבוטבול\בית הקדושה,D:\בעלי תשובה\חיים דוד סרצ'יק\היום\1-זה כפול נא לסדר
128.0,320.0,192.0,0.4,0.0,0.0,0.7648210459606535,0.20824731826827425,0.5565737276923792,0.635970973660645,1.0,0.36402902633935497,0.0,0.0,0.0,0.0,0.0,0.15719459587498022,0.2600346334636566,0.10779018703747806,0.0,0.282051282051282,0.0,0.17391304347826086,0.0,0.34114581746688183,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\הלוים,D:\בעלי תשובה\שולי רנד\שולי רנד בקיסריה 1
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7225332326072793,0.7142857142857143,0.07499999999999998,0.0,0.0,0.0,0.2941176470588235,0.0,0.563623871824172,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\028 חינוך ילדים,D:\בעלי תשובה\ארז משה דורון\000[096] סוד הויתור
128.0,128.0,0.0,1.0,0.0,0.0,0.6606431894230039,0.6387530961627489,0.02189009326025504,0.8222222222222222,0.2787580723284634,0.5434641498937588,0.0,0.0,0.0,0.0,0.0,0.6197978616104344,0.3373551611688288,0.14373779222055083,0.0,0.0,0.0,0.24,0.0,0.44886430912277797,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\המדרגות\המדרגות חדש,D:\בעלי תשובה\ישראל דגן\עדיין יש תקווה
128.0,128.0,0.0,1.0,0.0,0.0,0.2873753124937582,0.23306579697939106,0.054309515514367135,0.2873753124937582,0.23306579697939106,0.054309515514367135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\אברהם אבוטבול\בית הקדושה,D:\בעלי תשובה\אודי אולמן\אודי - 3
128.0,128.0,0.0,1.0,0.0,0.0,0.2280134555390086,1.0,0.7719865444609915,0.25332720690615423,0.0,0.25332720690615423,0.0,0.0,0.0,0.0,0.0,0.47146462542370526,0.22781015281015282,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.29138062039390955,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\למען שמו באהבה,D:\בעלי תשובה\חיים דוד סרצ'יק\מצור דבש
64.0,128.0,64.0,0.5,1.0,1.0,0.24337572331410295,1.0,0.756624276685897,0.4669122431312358,1.0,0.5330877568687642,0.0,0.0,0.0,0.0,0.0,0.33291882045180393,0.19656133144548477,0.026534802916381866,0.0,0.0,0.0,0.16666666666666663,0.0,0.27191422047790353,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אודי טופלברג\מים,D:\בעלי תשובה\יצחק שדהו
160.0,320.0,160.0,0.5,0.0,0.0,0.2726881529823451,0.4637226853878569,0.19103453240551177,0.27311707713779837,0.4626829626472544,0.18956588550945602,0.0,0.0,0.0,0.0,0.0,0.16280232583106266,0.3786225173783742,0.25780945061130817,0.0,0.03133903133903134,0.0,0.3529411764705882,0.0,0.1289019127938729,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\שמעונה,D:\בעלי תשובה\יאיר כלב\עצם הנשמה 3
192.0,128.0,64.0,0.6666666666666666,0.0,0.0,0.3067488807297329,0.4261133624252772,0.11936448169554431,0.3067488807297329,0.4261133624252772,0.11936448169554431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\אהרון רזאל\אהרן רזאל - קבעתי את מושבי\אהרן רזאל - קבעתי את מושבי,D:\בעלי תשובה\יוסף (גלעד) קרדונר\בחירה - 03
160.0,128.0,32.0,0.8,0.0,0.0,0.2150137524440931,1.0,0.7849862475559068,0.18847562874257065,1.0,0.8115243712574294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\ברק כהן\ברק כהן עם דובי גינז\עונג,D:\בעלי תשובה\נפתלי גולד
160.0,128.0,32.0,0.8,1.0,1.0,0.22423017210857654,1.0,0.7757698278914235,0.22423017210857654,1.0,0.7757698278914235,0.0,0.0,0.0,0.0,0.0,0.3479089389173712,0.20853188856652852,0.09228520130054654,0.0,0.0,0.0,0.2857142857142857,0.0,0.2439775752396914,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\מים 1,D:\בעלי תשובה\יצחק שדהו
128.0,192.0,64.0,0.6666666666666666,0.0,0.0,0.2016140369955885,0.6993872645079584,0.4977732275123699,0.2016140369955885,0.27946841589077837,0.07785437889518987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\ק'ן ברג'ס\בנה מלכותו,D:\בעלי תשובה\אהרון רזאל\אהבת חינם
320.0,160.0,160.0,0.5,0.0,0.0,0.21162859691843153,0.27238638174643265,0.06075778482800112,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\שולי רנד\שולי רנד בקיסריה 2,D:\בעלי תשובה\אהרון רזאל\אהרן רזאל - זמן הגאולה
128.0,128.0,0.0,1.0,0.0,0.0,0.2859762415131112,0.40024241465807686,0.11426617314496568,1.0,0.29184619831127967,0.7081538016887203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\עדי רן\התבוננות,D:\בעלי תשובה\אלטרנטיבי\להקת המדרגות-בפתח הדלת
128.0,128.0,0.0,1.0,0.0,0.0,1.0,0.22711722683296007,0.7728827731670399,0.0,0.22711722683296007,0.22711722683296007,0.0,0.0,0.0,0.0,0.0,0.560949126699654,0.21441528936588225,0.0,0.0,0.0,0.0,0.3529411764705882,0.0,0.291305634273011,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\חיים דוד סרצ'יק\מצור דבש,D:\בעלי תשובה\יניב\קומי אורי
128.0,128.0,0.0,1.0,0.0,0.0,0.40024241465807686,0.24951725891354376,0.1507251557445331,0.29184619831127967,0.24951725891354376,0.04232893939773591,0.0,0.0,0.0,0.0,0.0,0.4753839778630101,0.39840304856433895,0.2256801585964327,0.0,0.0,0.0,0.3125,0.0,0.1632302360532481,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אלטרנטיבי\להקת המדרגות-בפתח הדלת,D:\בעלי תשובה\דני ממן\זה שיר שבח
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6633672390804795,0.6666666666666667,0.11363636363636362,0.0,0.0,0.0,0.38888888888888884,0.0,0.5494559076225874,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\000[096] סוד הויתור,D:\בעלי תשובה\ארז משה דורון\011 אחד היה אברהם
192.0,128.0,64.0,0.6666666666666666,0.0,0.0,0.3067488807297329,0.2809753868055855,0.025773493924147406,0.3067488807297329,0.2555969699945765,0.0511519107351564,1.0,0.0,0.0,0.0,0.0,0.40837174363992435,0.44628592502831843,0.25074726165353806,0.0,0.025974025974025972,0.0,0.12903225806451613,0.0,0.554325687109111,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\אהרון רזאל\אהרן רזאל - קבעתי את מושבי\אהרן רזאל - קבעתי את מושבי,D:\בעלי תשובה\יוסף קרדונר\בחירה
128.0,96.0,32.0,0.75,0.0,0.0,0.4028413437474495,0.22190442340597138,0.18093692034147812,0.2725157489002033,0.22190442340597138,0.05061132549423192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\מאיר בנאי\שמע קולי,D:\בעלי תשובה\קול אחי\הללו
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5750895279941004,0.8,0.11363636363636362,0.0,0.0,0.0,0.4864864864864865,0.0,0.23507269034477013,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\000[096] סוד הויתור,D:\בעלי תשובה\ארז משה דורון\063 מנהיגות יהודית
32.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534824437378224,0.7142857142857143,0.33333333333333337,0.0,0.0,0.0,0.32258064516129037,0.0,0.9299674116258353,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ארז משה דורון\064 תמיד תלמיד,D:\בעלי תשובה\ארז משה דורון\003 שמחה מתוך צער
128.0,128.0,0.0,1.0,0.0,1.0,0.3022111170984259,0.6974116257476615,0.39520050864923556,0.3022111170984259,0.6974116257476615,0.39520050864923556,0.0,0.0,0.0,0.0,0.0,0.07726433621336921,0.31092626023783115,0.1023076898386269,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישראל דגן\דגן חתונות\משה אטיאס,D:\בעלי תשובה\חיות  הקודש
128.0,192.0,64.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.260144522835359,0.0,0.260144522835359,0.0,0.0,0.0,0.0,0.0,0.3795570262628609,0.3928571428571429,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.1761554514240077,0.0,0.9642857142857143,2.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\חיים דוד סרצ'יק\הפורש,D:\בעלי תשובה\סיני תור\סיני חדש
128.0,128.0,0.0,1.0,0.0,1.0,0.2727991566036579,1.0,0.7272008433963422,0.27455635043139537,0.0,0.27455635043139537,0.0,0.0,0.0,0.0,0.0,0.6097225853678887,0.19709566262197842,0.0,0.0,0.0,0.0,0.0,0.0,0.38468166815809746,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ישעיה חסיד\אחד,D:\בעלי תשובה\חיים דוד סרצ'יק\למעו שמו
160.0,192.0,32.0,0.8333333333333334,0.0,0.0,0.21497468337814524,0.3693793107610762,0.15440462738293098,0.21497468337814524,0.22502142268352276,0.010046739305377528,0.0,1.0,0.0,0.0,0.0,0.534473993020557,0.41033048308936576,0.24568500554510866,0.0,0.0,0.0,0.36363636363636365,0.0,0.3305509403392533,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\מים 2,D:\בעלי תשובה\שולי רנד\הופעה בקיסריה\שולי רנד - בקיסריה\דיסק 1
128.0,128.0,0.0,1.0,0.0,0.0,1.0,0.2139713364504999,0.7860286635495001,0.2601616418210846,0.21586764519215973,0.04429399662892486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\נקודה טובה,D:\בעלי תשובה\אנסמבל שם-טוב לוי\תחנות רוח
128.0,128.0,0.0,1.0,0.0,0.0,0.27700884219937516,0.6974116257476615,0.4204027835482863,0.27700884219937516,0.6974116257476615,0.4204027835482863,0.0,0.0,0.0,0.0,0.0,0.5459313604984414,0.44980018362519997,0.3231005388373517,0.0,0.0,0.0,0.27586206896551724,0.0,0.1936029807492237,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\עדי רן\עדי רן והגיטרה - 1,D:\בעלי תשובה\חיות  הקודש
128.0,128.0,0.0,1.0,0.0,0.0,1.0,0.27114163132912755,0.7288583686708725,0.2601616418210846,0.27114163132912755,0.010979989508042964,0.0,0.0,0.0,0.0,0.0,0.6724737335051251,0.2463121841249053,0.25599632690541774,0.0,0.0,0.0,0.25,0.0,0.44435646176284516,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\נקודה טובה,D:\בעלי תשובה\דב אינדיג\בת קול
128.0,192.0,64.0,0.6666666666666666,0.0,0.0,0.27114163132912755,0.3602569865901291,0.08911535526100156,0.27114163132912755,0.20396713382961987,0.06717449749950768,0.0,1.0,0.0,0.0,0.0,0.3904639264250585,0.44064874669789483,0.24950838921427154,0.0,0.0,0.0,0.16666666666666663,0.0,0.08161358898343961,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\דב אינדיג\בת קול,D:\בעלי תשובה\שולי רנד\הופעה בקיסריה\שולי רנד - בקיסריה\דיסק 2
128.0,128.0,0.0,1.0,0.0,0.0,0.2918023180740775,0.27179654705633965,0.020005771017737872,0.28317402612751363,0.27179654705633965,0.01137747907117398,0.0,0.0,0.0,0.0,0.0,0.6072560522833965,0.32434065583757454,0.10226535412560821,0.0,0.008097165991902834,0.0,0.125,0.0,0.42057585113945417,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ק'ן ברג'ס\לא לבד במדבר,D:\בעלי תשובה\יהודה גלאנץ\נעלה
128.0,128.0,0.0,1.0,0.0,0.0,1.0,0.264503876615915,0.735496123384085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7046419681341505,0.26691230114589404,0.39210526315789473,0.0,0.1290322580645161,0.0,0.31999999999999995,0.0,0.5444120476344326,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\ברלינגר\משה לוי והלויים,D:\בעלי תשובה\אסף נגל\אדיר במרום
128.0,98.9090909090909,29.090909090909093,0.7727272727272727,0.0,0.0,0.2280134555390086,0.2270135150184752,0.0009999405205333989,0.25332720690615423,0.2270135150184752,0.02631369188767904,0.0,0.0,0.0,0.0,0.0,0.47261143244411224,0.48136540227449315,0.09122888605647227,0.0,0.0,0.0,0.11111111111111116,0.0,0.0747981722155073,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\למען שמו באהבה,D:\בעלי תשובה\יצחק פוקס\פוקס
128.0,128.0,0.0,1.0,0.0,0.0,0.4028413437474495,1.0,0.5971586562525505,0.2725157489002033,0.0,0.2725157489002033,0.0,0.0,0.0,0.0,0.0,0.5922701699254102,0.19438008489707276,0.0,0.0,0.0,0.0,0.5,0.0,0.2729294184124935,0.0,0.55,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\מאיר בנאי\שמע קולי,D:\בעלי תשובה\חיים דוד סרצ'יק\למעו שמו
128.0,128.0,0.0,1.0,0.0,0.0,1.0,0.25256305214732394,0.7474369478526761,1.0,0.25256305214732394,0.7474369478526761,0.0,0.0,0.0,0.0,0.0,0.6052824248701013,0.188379657931461,0.03744633419556021,0.0,0.0,0.0,0.29268292682926833,0.0,0.45355526858749784,0.0,1.0,1.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\נפתלי גולד,D:\בעלי תשובה\יערות דבש-יצחק אזולאי\יערות דבש השיר והשבחלחי העולמים
160.0,128.0,32.0,0.8,0.0,0.0,0.3707724849592341,0.27700884219937516,0.09376364275985893,0.3707724849592341,0.27700884219937516,0.09376364275985893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_no_comparison_result_sampled,D:\בעלי תשובה\תיקון הכללי,D:\בעלי תשובה\עדי רן\עדי רן והגיטרה - 1
