f1_avg_bitrate,f2_avg_bitrate,diff_avg_bitrate,jaccard_unique_artists,jaccard_unique_albums,f1_generic_filename_score,f2_generic_filename_score,diff_generic_filename_score,f1_generic_title_score,f2_generic_title_score,diff_generic_title_score,f1_avg_duration,f2_avg_duration,diff_avg_duration,f1_std_duration,f2_std_duration,diff_std_duration,f1_min_duration,f2_min_duration,diff_min_duration,f1_max_duration,f2_max_duration,diff_max_duration,f1_total_duration,f2_total_duration,diff_total_duration,ratio_total_duration,f1_std_bitrate,f2_std_bitrate,diff_std_bitrate,f1_min_bitrate,f2_min_bitrate,diff_min_bitrate,f1_max_bitrate,f2_max_bitrate,diff_max_bitrate,f1_avg_other_file_size_bytes,f2_avg_other_file_size_bytes,diff_avg_other_file_size_bytes,f1_total_other_file_size_bytes,f2_total_other_file_size_bytes,diff_total_other_file_size_bytes,ratio_total_other_file_size_bytes,f1_parent_folder_name_len,f2_parent_folder_name_len,diff_parent_folder_name_len,parent_folder_names_match,jaccard_parent_folder_names,f1_quality_score,f2_quality_score,diff_quality_score,f1_hebrew_metadata_ratio,f2_hebrew_metadata_ratio,diff_hebrew_metadata_ratio,f1_metadata_completeness_ratio,f2_metadata_completeness_ratio,diff_metadata_completeness_ratio,f1_lossless_ratio,f2_lossless_ratio,diff_lossless_ratio,f1_lyrics_ratio,f2_lyrics_ratio,diff_lyrics_ratio,f1_num_other_files,f2_num_other_files,diff_num_other_files,ratio_num_other_files,jaccard_other_file_names,other_files_common_hash_ratio,other_files_common_avg_size_similarity,comp_file_hash_similarity,comp_file_size_similarity,comp_filename_similarity,comp_title_similarity,comp_album_similarity,comp_artist_similarity,comp_albumartist_similarity,comp_folder_name_similarity,comp_album_art_hash_similarity,comp_duration_similarity,comp_other_files_similarity,comp_avg_add_meta_similarity,comp_count_high_add_meta_similarity,comp_add_meta_sim_length,comp_add_meta_sim_date,comp_add_meta_sim_tracknumber,target_label,label_source,folder1_path_id,folder2_path_id,comp_add_meta_sim_genre,comp_add_meta_sim_media,comp_add_meta_sim_composer,comp_add_meta_sim_encodedby,comp_add_meta_sim_discnumber,comp_add_meta_sim_organization,comp_add_meta_sim_grouping,comp_add_meta_sim_bpm,comp_add_meta_sim_copyright,comp_add_meta_sim_barcode,comp_add_meta_sim_conductor,comp_add_meta_sim_website,comp_add_meta_sim_version,comp_add_meta_sim_compilation,comp_add_meta_sim_titlesort,comp_add_meta_sim_albumsort,comp_add_meta_sim_lyricist,comp_add_meta_sim_isrc,comp_add_meta_sim_author,comp_add_meta_sim_originaldate
128.0,128.0,0.0,0.0,0.0,0.32675280664305645,0.3767894086999525,0.05003660205689603,0.32675280664305645,0.3767894086999525,0.05003660205689603,545.6687890625,409.72971093750004,135.93907812499992,326.3356423794585,190.08446431753623,136.25117806192225,205.589,251.966875,46.37787499999999,1221.3228125,736.112375,485.2104375,4365.3503125,3277.8376875000004,1087.5126249999994,0.7508762076010367,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,8,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.36570459459966415,0.5210798777835068,0.23752686218611604,0.1923076923076923,0.23568580542264753,0.0,0.0,0.0,0.08230008919126477,1.0,1.0,1.0,0.0,0.0,1.0,2.0,algo_low_certainty_sampled,D:\אוסף אייזנטל\להקות\חתונות\מ.ב.ד. ושוואקי בחתונה\2,F:\שמע\מסודר מחדש\חסידויות\קרעטשניף\אחד יחיד ומיוחד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.20731643145026024,0.38562740765577047,0.17831097620551023,0.35579806213977666,0.38562740765577047,0.02982934551599381,166.9627589285714,602.8394553571428,435.87669642857145,48.32606653510032,523.93416029542,475.6080937603197,112.38675,10.4830625,101.9036875,303.6814375,2274.332875,1970.6514375000002,3506.217937499999,12659.628562499998,9153.410624999999,0.2769605695925409,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.1669381278398856,0.46149473127760515,0.11939520978929842,0.0,0.0,0.0,0.3157894736842105,0.0,0.03780343795477524,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,E:\חדשים\חדשים עט\08. ניסן_תשעט\ספירת העומר\שירה,D:\אוסף אייזנטל\להקות\חתונות\מוטי הכט\מאיר וחני חתונה,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.0,320.0,0.0,0.0,0.0,0.28563156671031215,0.6214677351633873,0.3358361684530751,0.28563156671031215,0.6214677351633873,0.3358361684530751,769.68176,684.70218,84.97958000000006,127.40914107519288,276.03512581915663,148.62598474396376,530.4335,365.2695,165.164,888.3167,1074.4326,186.11590000000012,3848.4088,3423.5109,424.89789999999994,0.889591277309209,0.0,0.0,0.0,320.0,320.0,0.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.5696233164126763,0.42960735171261477,0.07943232633555215,0.0,0.06666666666666665,0.0,0.07407407407407407,0.0,0.4693260211024307,1.0,1.0,1.0,0.0,0.0,1.0,2.0,algo_low_certainty_sampled,"F:\שמע\כל המוזיקה\מקהלת מלכות\מֶגִילֶלַיִינֶען, שימי סקלר מקהלת מלכות",E:\חדשים\חדשים עז\שבט\Sympinny + Yumi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.34841761917697633,0.31108329258672524,0.0373343265902511,0.1950922598465983,0.31108329258672524,0.11599103274012693,282.98742500000003,346.2897562499999,63.302331249999895,36.54128218263045,81.06948632033225,44.5282041377018,214.1155625,210.4504375,3.6651250000000175,344.257625,451.299375,107.04174999999998,2829.8742500000003,3462.8975624999994,633.0233124999991,0.8171983718620325,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,10,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.5573487099794514,0.42980880041071556,0.17168951791242812,0.25,0.34482758620689663,0.0,0.25,0.0,0.3173270022182367,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\זמרים שונים\אמריקאים\ישראל ויליגר\נסתדר,F:\שמע\מסודר מחדש\מנגינות ומחרוזות\מוסא ברלין\יחד,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,1.0,0.0,0.3498394925854966,0.3469607976518523,0.0028786949336443435,0.3498394925854966,0.3469607976518523,0.0028786949336443435,242.9909615384615,229.99000480769232,13.00095673076919,54.5666433439959,33.717272372685834,20.849370971310066,163.717375,169.2030625,5.485687499999983,374.0814375,299.397375,74.68406249999998,3158.8824999999997,2989.8700625,169.01243749999958,0.9464961303562258,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,12,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.718271695884119,0.6304304238569501,0.5048744846549386,0.3404255319148937,1.0,1.0,0.24,0.0,0.5588255109711532,0.0,0.6538461538461539,1.0,0.0,0.0,0.3076923076923077,20.0,gemini_cached,F:\שמע\כל המוזיקה\בן ציון שנקר\מדור לדור\1-מזמור לדוד,F:\שמע\כל המוזיקה\בן ציון שנקר\שבת במודז'יץ\01 וביום השבת,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.35040549952616507,0.2769798801893745,0.07342561933679054,0.0,0.28359087955579193,0.28359087955579193,392.83996875,268.0216875,124.81828125000004,209.54207029264444,48.77335202050014,160.7687182721443,112.517375,190.8324375,78.3150625,861.212875,329.5688125,531.6440625,3928.3996875000003,2680.216875,1248.1828125000002,0.6822668486428037,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,13,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.4905546768282608,0.40245971342891895,0.1677243018419489,0.03333333333333334,0.2886590529353687,0.01428571428571429,0.19999999999999996,0.0,0.3359216950288674,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\חזנות\לא מוכרים\שלום קליינרר\נוסח התפילה שבת וראש חדש,F:\שמע\כל המוזיקה\אוהד מושקוביץ\אוהד 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,1.0,0.0,0.36742485004239606,0.33067217165297313,0.03675267838942292,0.36742485004239606,0.33067217165297313,0.03675267838942292,256.21857421875,168.90592578125,87.3126484375,108.36459634035427,68.72296793660567,39.6416284037486,114.711625,85.40225,29.309375000000003,526.819375,344.6936875,182.12568750000003,4099.4971875,2702.4948125,1397.002375,0.659225921837518,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,10,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.3764258308801813,0.6007529893014054,0.46751995134203606,0.6382978723404255,1.0,1.0,0.6382978723404256,0.0,0.10384255230906522,0.0,1.0,3.0,0.0,1.0,1.0,15.0,gemini_cached,F:\שמע\כל המוזיקה\בן ציון שנקר\מודז'יץ חי\מודז'יץ חי 2-שבת מלכתא,F:\שמע\כל המוזיקה\בן ציון שנקר\מודז'יץ חי\מודז'יץ חי 4-שכולם אהובים,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,128.0,32.0,0.0,0.0,0.21651190260085237,0.34097291082960535,0.12446100822875297,0.21651190260085237,0.34097291082960535,0.12446100822875297,247.61330769230773,535.4237259615385,287.81041826923075,75.72182951957829,411.3804488366763,335.658619317098,133.44416666666666,98.541875,34.902291666666656,466.76658333333336,1579.6063125,1112.8397291666668,3218.9730000000004,6960.508437500001,3741.5354375,0.4624623371846893,0.0,0.0,0.0,96.0,128.0,32.0,96.0,128.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,10,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.2521973075244417,0.4879179784445246,0.254183099098976,0.0,0.13506675666853643,0.0,0.07692307692307687,0.0,0.05113950270967828,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\אוסף אייזנטל\להקות\נגינה אורקסטרה\Dance with Neginah,D:\בעלי תשובה\ישראל דגן\דגן חתונות\משה אונו,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.36121798093037943,0.3360978146826601,0.025120166247719344,0.36121798093037943,0.3360978146826601,0.025120166247719344,225.91927083333334,302.81721875,76.89794791666665,77.77255781692077,44.78491348857013,32.98764432835063,117.61125,229.859375,112.248125,384.3998125,394.3785625,9.978749999999991,2711.03125,3633.8066249999997,922.7753749999997,0.7460582055601267,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,18,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.5253391597218654,0.6009859309774248,0.45718240523014614,0.3508771929824562,0.3,0.0,0.23529411764705888,0.0,0.285775699694504,0.0,1.0,2.0,0.0,0.0,1.0,5.0,gemini_cached,F:\שמע\כל המוזיקה\בן ציון שנקר\ניגוני מודז'יץ\וחסידים ברינה יגילו,F:\שמע\מסודר מחדש\חסידויות\בעלזא\תהא השעה הזאת\ימים נוראים בבעלזא\3-ראש השנה ח''ב,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.0,112.0,208.0,0.0,0.0,0.4089387219546193,0.3034086685316929,0.10553005342292637,0.4089387219546193,0.2697786131996658,0.1391601087549535,225.64964125,233.90244249999995,8.252801249999948,52.39764842038851,48.38860258426378,4.009045836124727,111.6996,164.56125,52.86165,330.16165,338.6317,8.470050000000015,4512.992825,4678.048849999999,165.05602499999895,0.9647169086316832,0.0,48.0,48.0,320.0,64.0,256.0,320.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.18930316814960702,0.40824433505763436,0.09461990336132212,0.01666666666666667,0.008347826086956523,0.0,0.2857142857142857,0.0,0.49662842893951975,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,E:\חדשים\אדר עה\המשוררים  5,D:\זמרים שונים\מרדכי בן דוד\רק שבת אחת,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,192.0,64.0,0.0,0.0,0.33371213016674905,0.2190055903692267,0.11470653979752235,0.33371213016674905,0.2682677265207032,0.06544440364604587,274.17731818181824,327.0855909090909,52.908272727272674,208.76291792565928,41.54293798707303,167.21997993858625,76.677375,239.71116666666666,163.03379166666667,665.059375,376.96166666666664,288.0977083333334,3015.9505000000004,3597.9415,581.9909999999995,0.8382433399764839,0.0,0.0,0.0,128.0,192.0,64.0,128.0,192.0,64.0,0.0,14734.5,14734.5,0.0,58938.0,58938.0,0.0,3,9,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.29263942938889415,0.43782173908656125,0.014639145073927688,0.0,0.0,0.0,0.125,0.0,0.059059012939532425,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,2.0,algo_low_certainty_sampled,F:\שמע\כל המוזיקה\מועדי השנה\פסח\בצאת ישראל,D:\זמרים שונים\ברוך לוין\השקיפה,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,160.0,32.0,0.0,0.0,0.32651342803534134,0.2315491839718564,0.09496424406348494,0.331253263993202,0.2315491839718564,0.09970408002134559,99.8987638888889,117.7276370967742,17.82887320788531,34.041701753867805,56.017752805169934,21.97605105130213,57.55575,57.52805,0.027700000000002944,171.8675625,308.40805,136.5404875,1798.17775,3649.55675,1851.3790000000001,0.49271127240314866,0.0,0.0,0.0,128.0,160.0,32.0,128.0,160.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,7,5,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,1.0,0.4193548387096774,0.5806451612903226,1.0,0.4193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.6786637393674909,0.7218570951863554,0.24701805512751282,0.44239631336405544,0.5529953917050691,0.0,0.8,0.0,0.5806451612903226,0.0,0.3870967741935484,0.0,0.0,0.0,0.3870967741935484,92.0,gemini_cached,D:\זמרים שונים\ליפא שמלצער\פרויקט עקס 2\פרויקט עקס 2,D:\אוסף אייזנטל\להקות\פרוג'קט\פרויקט 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,156.44444444444446,28.444444444444457,1.0,0.0,0.3847620506299895,0.3406837356443629,0.04407831498562664,0.3847620506299895,0.3406837356443629,0.04407831498562664,302.6655625,261.49085,41.1747125,122.55530539120744,76.74927310245356,45.80603228875388,115.91325,134.29375,18.380499999999984,544.3998125,338.9703,205.42951250000004,2723.9900625,2353.4176500000003,370.5724124999997,0.8639597046988127,0.0,10.056629776875344,10.056629776875344,128.0,128.0,0.0,128.0,160.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,11,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.6941528103607234,0.658422746439168,0.5387680697978181,0.2962962962962963,1.0,1.0,0.3448275862068966,0.0,0.3657910000642375,0.0,1.0,2.0,0.0,0.0,1.0,15.0,gemini_cached,F:\שמע\כל המוזיקה\שלמה קרליבך\אבן מאסו הבונים,F:\שמע\כל המוזיקה\שלמה קרליבך\ישראל בטח בהשם,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,128.0,32.0,0.0,0.0,0.7617772083396626,0.4028413437474495,0.35893586459221305,0.26852850291715996,0.2725157489002033,0.0039872459830433415,182.57097500000003,280.51083125,97.93985624999999,43.29327582126496,38.69538537775339,4.597890443511574,101.4921,229.4414375,127.94933750000001,247.77785,347.3581875,99.58033749999998,1825.7097500000002,2805.1083125,979.3985624999998,0.6508517841768722,0.0,0.0,0.0,160.0,128.0,32.0,160.0,128.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,9,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.5908028807518535,0.2610157181748006,0.2849202161413764,0.17391304347826084,0.38095238095238093,0.0,0.18181818181818177,0.0,0.15920867744404385,1.0,0.1,0.0,0.0,0.0,0.1,2.0,algo_low_certainty_sampled,D:\זמרים שונים\מרדכי בן דוד\ניגונים חסידים,D:\קלאסי\גיבוי יעקב\מאיר בנאי\שמע קולי,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,96.0,32.0,0.0,0.0,0.33949049947973087,0.8210526315789474,0.4815621320992165,0.33949049947973087,0.8799999999999999,0.540509500520269,257.91751874999994,393.3677166666667,135.45019791666675,58.2317894979238,180.90273097508705,122.67094147716325,144.151625,267.11266666666666,122.96104166666666,343.91,908.83675,564.9267500000001,2579.1751874999995,3933.677166666667,1354.5019791666673,0.6556651901573178,0.0,0.0,0.0,128.0,96.0,32.0,128.0,96.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,5,15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.5541548030507247,0.2584547759482483,0.14285756637583263,0.16000000000000006,0.125,0.125,0.19999999999999996,0.0,0.31915045168886946,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,F:\שמע\כל המוזיקה\שלמה קרליבך\שלושים שנה (1960-90)\שלושים שנה 1,D:\אוסף אייזנטל\להקות\ברונר\פתח ליבי,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.2722388527651685,0.3093007199641382,0.0370618671989697,0.2174136699214098,1.0,0.7825863300785902,535.6705833333334,335.7423958333334,199.92818750000004,316.50234340412544,104.21280932549168,212.28953407863378,218.0781875,259.299375,41.221187499999985,1212.9778125,494.767125,718.2106875,3214.0235000000002,2014.4543750000003,1199.569125,0.626770269414645,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,9,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.29546522012072124,0.4307019289777911,0.0934358914818685,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\זמרים שונים\חסידישערס\מיכאל שניצלר\הכל יודך,D:\חזנות\לא מוכרים\ישראל שאר\חזנות,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,982.7360000000001,980.6960000000001,2.0399999999999636,113.0688205297995,140.2545461936974,27.185725663897898,893.768,899.72,5.951999999999998,1174.976,1223.624,48.64799999999991,3930.9440000000004,3922.7840000000006,8.159999999999854,0.9979241627456408,0.0,0.0,0.0,32.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,13,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.972962470990592,0.8571428571428572,0.6666666666666667,0.0,0.0,0.0,0.3448275862068966,0.0,0.9534788316713523,0.0,1.0,1.0,0.0,0.0,0.0,20.0,gemini_cached,D:\בעלי תשובה\ארז משה דורון\003 שמחה מתוך צער,D:\בעלי תשובה\ארז משה דורון\037 ליל הסדר,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,1.0,0.4169360613810742,0.5830639386189258,1.0,0.4169360613810742,0.5830639386189258,184.6519,522.6711875,338.01928749999996,66.07671247420967,258.91545250770326,192.8387400334936,118.1859375,121.55575,3.369812500000009,308.8798125,836.083125,527.2033125,923.2595,2613.3559375,1690.0964374999999,0.3532850182219007,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,7,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.18123571373234754,0.27564161285289335,0.10386473429951693,0.15384615384615385,0.07407407407407407,0.0,0.26315789473684215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\זמרים שונים\יהודה דים\יהודה דים ולהקת טריולה - נשמת\יהודה דים ולהקת טריולה - נשמת,F:\שמע\מסודר מחדש\חסידויות\בעלזא\מזל טוב\מזל טוב ב,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,192.0,64.0,0.0,0.0,0.34596320157476895,0.31677724948757396,0.02918595208719499,0.3441410803222062,0.31677724948757396,0.02736383083463223,269.43753125,318.323075,48.88554375000001,47.75307612863354,55.21967743581905,7.466601307185513,202.7704375,251.48616666666666,48.71572916666665,367.289625,408.90004166666665,41.61041666666665,2694.3753125,3183.23075,488.85543750000033,0.8464278979775499,0.0,0.0,0.0,128.0,192.0,64.0,128.0,192.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,11,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9,1.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.3671115273316238,0.6138443179088341,0.3938753674105812,0.4545454545454547,0.38095238095238093,0.38095238095238093,0.4545454545454546,0.0,0.551838495575705,0.0,0.0,0.0,0.0,0.0,0.0,5.0,gemini_cached,F:\שמע\כל המוזיקה\פרחי מיאמי\כלל ישראל,F:\שמע\כל המוזיקה\יעקב שוואקי\לא לבכות יותר,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,320.0,192.0,0.0,0.0,0.1483765587277363,1.0,0.8516234412722636,0.1483765587277363,1.0,0.8516234412722636,390.8324583333333,229.989875,160.8425833333333,181.109209300111,98.27683381172226,82.83237548838873,203.6324375,92.1884,111.44403750000001,821.532875,408.8075,412.725375,4689.9895,2759.8785000000003,1930.1109999999994,0.5884615519928137,0.0,0.0,0.0,128.0,320.0,192.0,128.0,320.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,13,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.4706338351463368,0.2629076955978536,0.08340601938535508,0.3333333333333334,0.0,0.0,0.3076923076923077,0.0,0.15462087786450493,1.0,1.0,1.0,0.0,0.0,1.0,2.0,algo_low_certainty_sampled,D:\אוסף אייזנטל\פרחי\פרחי מיאמי\עשרים וחמש שנה,D:\זמרים שונים\אפרים מנדלסון\מנגינת הנשמה,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
